name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,lifeStage,occurrenceRemarks,sex,identificationRemarks
"Cervus canadensis Erxleben, 1777",-122.822767,38.126817,"cdround,txmathi",gbif,3044921541,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:24.621+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-19T01:35:50,28300,California,2021,2,14,2021-02-14,2021-02-19T02:05:47.000+00:00,2021-12-08T05:02:24.621+00:00,https://www.inaturalist.org/observations/69793128,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Emily Santos,69793128,emily_a_santos,Coordinate uncertainty increased to 28300m to protect threatened taxon,Sun Feb 14 2021 12:00:00 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"California, US",3044921541,https://www.inaturalist.org/observations/69793128,566549,69793128,Emily Santos,iNaturalist,20:00:00Z,Emily Santos,155548290,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.973662,46.204443,"cdround,txmathi",gbif,3044934481,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:10.663+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-18T01:24:56,NA,Oregon,2021,2,17,2021-02-17,2021-04-02T15:27:24.000+00:00,2021-12-08T05:02:10.663+00:00,https://www.inaturalist.org/observations/69746141,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Patricia Teague,69746141,patty_teague,NA,2021/02/17 10:29 AM PST,iNaturalist research-grade observations,Observations,Fort Stevens State Park,3044934481,https://www.inaturalist.org/observations/69746141,566550,69746141,Patricia Teague,iNaturalist,18:29:00Z,Patricia Teague,155405574,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-110.79953,45.127506,cdround,gbif,3044935340,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:43.541+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-16T15:32:39,4,Montana,2021,2,15,2021-02-15,2021-02-25T16:32:57.000+00:00,2021-12-08T05:01:43.541+00:00,https://www.inaturalist.org/observations/69673199,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,ungerlord,69673199,ungerlord,NA,Mon Feb 15 2021 07:27:15 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Custer Gallatin National Forest, Gardiner, MT, US",3044935340,https://www.inaturalist.org/observations/69673199,204114,69673199,ungerlord,iNaturalist,15:27:15Z,ungerlord,155191157,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-119.312232,35.380843,"cdround,txmathi",gbif,3044937301,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:50:28.188+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-26T01:09:21,43831,California,2021,2,25,2021-02-25,2021-02-26T01:10:35.000+00:00,2021-12-08T05:50:28.188+00:00,https://www.inaturalist.org/observations/70173455,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,uzun,70173455,uzun,Coordinate uncertainty increased to 43831m to protect threatened taxon,2021/02/25 9:47 AM PST,iNaturalist research-grade observations,Observations,"Kern County, US-CA, US",3044937301,https://www.inaturalist.org/observations/70173455,566549,70173455,uzun,iNaturalist,17:47:00Z,uzun,156665075,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-117.941002,45.479134,cdround,gbif,3044948909,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:55.754+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-22T06:21:21,61,Oregon,2021,2,21,2021-02-21,2021-02-22T10:36:00.000+00:00,2021-12-08T05:02:55.754+00:00,https://www.inaturalist.org/observations/69972899,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Sean Cozart,69972899,birdwhisperer,NA,2021/02/21 9:32 AM MST,iNaturalist research-grade observations,Observations,"Union County, OR, USA",3044948909,https://www.inaturalist.org/observations/69972899,204114,69972899,Sean Cozart,iNaturalist,16:32:00Z,Sean Cozart,156050811,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-118.053039,52.911155,"cdround,txmathi",gbif,3044951371,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:58:31.315+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-17T13:57:56,4,Alberta,2021,2,16,2021-02-16,2021-09-04T17:14:08.000+00:00,2021-12-08T05:58:31.315+00:00,https://www.inaturalist.org/observations/69698195,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CA,Canada,thatkidash,69698195,thatkidash,NA,Tue Feb 16 2021 17:46:45 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Jasper National Park, Jasper, AB, CA",3044951371,https://www.inaturalist.org/observations/69698195,564777,69698195,thatkidash,iNaturalist,00:46:45Z,mtncatt,155325221,Adult,NA,MALE,NA
"Cervus canadensis Erxleben, 1777",-84.221355,36.47976,"cdround,txmathi",gbif,3044959449,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:54:02.735+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-17T18:48:32,28534,Tennessee,2021,2,17,2021-02-17,2021-02-17T20:01:56.000+00:00,2021-12-08T05:54:02.735+00:00,https://www.inaturalist.org/observations/69729104,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,gracpogue,69729104,gracpogue,Coordinate uncertainty increased to 28534m to protect threatened taxon,Wed Feb 17 2021 13:25:21 GMT-0500 (EST),iNaturalist research-grade observations,Observations,"Tennessee, US",3044959449,https://www.inaturalist.org/observations/69729104,564777,69729104,gracpogue,iNaturalist,18:25:21Z,gracpogue,155357482,NA,Near Royal Blue Wildlife Management Area,NA,NA
"Cervus canadensis Erxleben, 1777",-121.90762,38.196722,"cdround,txmathi",gbif,3058689822,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:57.294+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-26T23:35:09,28300,California,2021,2,26,2021-02-26,2021-02-27T15:57:20.000+00:00,2021-12-08T05:01:57.294+00:00,https://www.inaturalist.org/observations/70222381,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,alicecaste,70222381,alicecaste,Coordinate uncertainty increased to 28300m to protect threatened taxon,2021/02/26 12:48 PM UTC,iNaturalist research-grade observations,Observations,"California, US",3058689822,https://www.inaturalist.org/observations/70222381,566549,70222381,alicecaste,iNaturalist,12:48:00Z,alicecaste,156803062,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.948625,46.164336,"cdround,txmathi",gbif,3058702193,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:49:48.069+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T03:15:25,21,Oregon,2021,2,27,2021-02-27,2021-04-02T15:22:53.000+00:00,2021-12-08T05:49:48.069+00:00,https://www.inaturalist.org/observations/70296080,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,armstrong1810,70296080,armstrong1810,NA,Sat Feb 27 2021 14:17:53 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"NW Ridge Rd, Warrenton, OR, US",3058702193,https://www.inaturalist.org/observations/70296080,566550,70296080,armstrong1810,iNaturalist,22:17:53Z,armstrong1810,156999131,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-124.039772,41.322206,cdround,gbif,3058703094,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:31.429+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T20:08:29,104,California,2021,2,25,2021-02-25,2021-06-19T23:21:31.000+00:00,2021-12-08T05:01:31.429+00:00,https://www.inaturalist.org/observations/70343090,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Bobby Valentine,70343090,gnomewardbound,NA,Thu Feb 25 2021 14:22:02 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Humboldt County, US-CA, US",3058703094,https://www.inaturalist.org/observations/70343090,204114,70343090,Bobby Valentine,iNaturalist,22:22:02Z,Bobby Valentine,157118162,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-122.839568,38.136874,"cdround,txmathi",gbif,3058715086,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:51:34.208+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T02:56:35,28300,California,2021,2,27,2021-02-27,2021-03-01T20:50:42.000+00:00,2021-12-08T05:51:34.208+00:00,https://www.inaturalist.org/observations/70295328,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,cassiak,70295328,cassiak,Coordinate uncertainty increased to 28300m to protect threatened taxon,Sat Feb 27 2021 15:51:54 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"California, US",3058715086,https://www.inaturalist.org/observations/70295328,566549,70295328,cassiak,iNaturalist,23:51:54Z,cassiak,156996821,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.875888,46.14198,"cdround,txmathi",gbif,3058726011,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:06.352+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-02T01:48:20,NA,Oregon,2021,2,28,2021-02-28,2021-03-08T04:27:33.000+00:00,2021-12-08T05:02:06.352+00:00,https://www.inaturalist.org/observations/70424997,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Patricia Teague,70424997,patty_teague,NA,2021/02/28 4:42 PM PST,iNaturalist research-grade observations,Observations,Fort Clatsop Road,3058726011,https://www.inaturalist.org/observations/70424997,566550,70424997,Patricia Teague,iNaturalist,00:42:00Z,Patricia Teague,157343688,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.948503,46.164392,cdround,gbif,3058728168,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:51:19.967+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T15:50:32,24,Oregon,2021,2,27,2021-02-27,2021-06-07T15:07:19.000+00:00,2021-12-08T05:51:19.967+00:00,https://www.inaturalist.org/observations/70324490,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Chris Armstrong,70324490,chrisleearm,NA,Sat Feb 27 2021 14:12:05 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Warrenton Soccer Complex, Warrenton, OR, US",3058728168,https://www.inaturalist.org/observations/70324490,204114,70324490,Chris Armstrong,iNaturalist,22:12:05Z,Chris Armstrong,157071157,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.961388,46.182728,cdround,gbif,3058745205,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:29.403+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T15:52:43,4,Oregon,2021,2,27,2021-02-27,2021-06-07T15:07:16.000+00:00,2021-12-08T05:01:29.403+00:00,https://www.inaturalist.org/observations/70324634,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Chris Armstrong,70324634,chrisleearm,NA,Sat Feb 27 2021 14:32:40 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Fort Stevens State Park, Warrenton, OR, US",3058745205,https://www.inaturalist.org/observations/70324634,204114,70324634,Chris Armstrong,iNaturalist,22:32:40Z,Chris Armstrong,157071499,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-94.920768,35.609326,cdround,gbif,3058750931,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:47:46.156+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T14:52:17,28649,Oklahoma,2021,2,27,2021-02-27,2021-08-02T03:21:39.000+00:00,2021-12-08T05:47:46.156+00:00,https://www.inaturalist.org/observations/70321073,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,George Zimmer,70321073,georgezimmer,Coordinate uncertainty increased to 28649m at the request of the observer,2021/02/27 5:24 PM HST,iNaturalist research-grade observations,Observations,"Oklahoma, US",3058750931,https://www.inaturalist.org/observations/70321073,204114,70321073,George Zimmer,iNaturalist,03:24:00Z,George Zimmer,157063460,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.961388,46.18272,cdround,gbif,3058755999,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:40:54.693+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T15:52:15,4,Oregon,2021,2,27,2021-02-27,2021-06-07T15:07:15.000+00:00,2021-12-08T06:40:54.693+00:00,https://www.inaturalist.org/observations/70324603,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Chris Armstrong,70324603,chrisleearm,NA,Sat Feb 27 2021 14:32:38 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Fort Stevens State Park, Warrenton, OR, US",3058755999,https://www.inaturalist.org/observations/70324603,204114,70324603,Chris Armstrong,iNaturalist,22:32:38Z,Chris Armstrong,157071442,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.94863,46.1642,txmathi,gbif,3058774153,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:47:37.581+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T03:15:34,200,Oregon,2021,2,27,2021-02-27,2021-04-02T15:22:52.000+00:00,2021-12-08T05:47:37.581+00:00,https://www.inaturalist.org/observations/70296090,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,armstrong1810,70296090,armstrong1810,NA,Sat Feb 27 2021 14:12:13 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Clatsop County, US-OR, US",3058774153,https://www.inaturalist.org/observations/70296090,566550,70296090,armstrong1810,iNaturalist,22:12:13Z,armstrong1810,156999147,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.960747,46.183022,cdround,gbif,3058805147,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:38.799+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T15:51:55,14,Oregon,2021,2,27,2021-02-27,2021-06-07T15:07:13.000+00:00,2021-12-08T05:02:38.799+00:00,https://www.inaturalist.org/observations/70324579,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Chris Armstrong,70324579,chrisleearm,NA,Sat Feb 27 2021 14:32:12 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Fort Stevens State Park, Warrenton, OR, US",3058805147,https://www.inaturalist.org/observations/70324579,204114,70324579,Chris Armstrong,iNaturalist,22:32:12Z,Chris Armstrong,157071384,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-110.772939,45.071115,"cdround,txmathi",gbif,3058828326,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:23.997+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-07T03:29:42,NA,Montana,2021,2,9,2021-02-09,2021-03-07T05:32:59.000+00:00,2021-12-08T05:01:23.997+00:00,https://www.inaturalist.org/observations/70712511,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,ungerlord,70712511,ungerlord,NA,2021/02/09 7:40 AM PST,iNaturalist research-grade observations,Observations,"Park County, MT, USA",3058828326,https://www.inaturalist.org/observations/70712511,564777,70712511,ungerlord,iNaturalist,15:40:00Z,ungerlord,158151433,Adult,NA,MALE,NA
"Cervus canadensis Erxleben, 1777",-121.044907,44.195588,"cdround,txmathi",gbif,3058852797,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:54:09.201+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-27T00:09:53,15,Oregon,2021,2,26,2021-02-26,2021-02-27T01:30:01.000+00:00,2021-12-08T05:54:09.201+00:00,https://www.inaturalist.org/observations/70223902,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,cgates326,70223902,cgates326,NA,2021/02/26 1:17 PM PST,iNaturalist research-grade observations,Observations,"Crook County, OR, USA",3058852797,https://www.inaturalist.org/observations/70223902,564777,70223902,cgates326,iNaturalist,21:17:00Z,cgates326,156808146,NA,NA,NA,NA
